Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
8.632884,0.6978981,1.015136,0.7073663,0.23107,-0.5050769,-0.3361745,0.7605858
8.653569,0.6964074,1.012589,0.7095385,0.2339874,-0.5028941,-0.3375986,0.7605094
8.675148,0.694758,1.011229,0.7101717,0.236977,-0.5026209,-0.3408663,0.7583036
8.696043,0.6925834,1.00948,0.7091295,0.2390416,-0.5049701,-0.3388929,0.7569782
8.717091,0.6918633,1.008701,0.7092741,0.2398726,-0.5061887,-0.3377022,0.7564334
8.737722,0.6903406,1.007523,0.7091405,0.2407828,-0.5076923,-0.3362972,0.755762
8.759732,0.6893059,1.00682,0.7089153,0.2430667,-0.5077646,-0.338854,0.753838
8.780714,0.6881437,1.006625,0.708715,0.2463386,-0.5073417,-0.3432312,0.7510753
8.801421,0.6871736,1.005982,0.7088922,0.249432,-0.5064918,-0.3461265,0.7492971
8.822427,0.6864295,1.004542,0.7090217,0.2517274,-0.5058547,-0.3455105,0.7492442
8.842965,0.6858475,1.003493,0.7090305,0.2520582,-0.5059801,-0.3437803,0.749844
8.863512,0.6852231,1.003232,0.7081509,0.2535126,-0.5070831,-0.3444655,0.7482926
8.884151,0.6842284,1.00406,0.7062979,0.2571365,-0.5086817,-0.3501436,0.7433191
8.904777,0.68394,1.004263,0.7054808,0.2575371,-0.5092413,-0.3517461,0.7420395
8.925592,0.6838856,1.004513,0.7053616,0.2567841,-0.5100296,-0.3509415,0.7421401
8.946395,0.6839386,1.002267,0.7050721,0.2579357,-0.5105265,-0.3475111,0.7430127
8.968071,0.6838256,1.001192,0.7038913,0.260316,-0.5114166,-0.3464207,0.7420791
8.989171,0.6833942,1.001137,0.7025138,0.2618393,-0.5118656,-0.3484045,0.7403027
9.009703,0.6833025,1.003386,0.7030718,0.2602624,-0.5122167,-0.3516565,0.7390773
9.030348,0.6837159,1.0058,0.7031254,0.2598359,-0.5123891,-0.355501,0.7372665
9.051138,0.6835569,1.00698,0.7020584,0.2608371,-0.5132686,-0.3574277,0.7353672
9.071799,0.6837558,1.007141,0.7026249,0.2595246,-0.5131646,-0.3559686,0.7366108
9.092382,0.6841142,1.006167,0.7038737,0.2556897,-0.5114147,-0.3507894,0.7416364
9.113181,0.6847486,1.004814,0.7052894,0.2560233,-0.5084842,-0.3493101,0.74423
9.167999,0.6834067,1.005582,0.6995949,0.2669173,-0.510726,-0.3609568,0.7332287
9.210221,0.6815342,1.005676,0.6926382,0.2661606,-0.5203718,-0.3534644,0.7303661
9.247102,0.6820394,1.003647,0.6926897,0.2636225,-0.5191801,-0.3481191,0.7346894
9.27814,0.6825855,1.00008,0.6932123,0.2701181,-0.5141791,-0.3499018,0.735
9.29957,0.6828167,0.9999248,0.6931071,0.2712076,-0.5133694,-0.3519998,0.7341624
9.320704,0.6827475,1.000583,0.6919299,0.2699544,-0.5151957,-0.351121,0.7337657
9.341736,0.6821468,1.000947,0.6909412,0.2681216,-0.5168196,-0.348771,0.7344163
9.363001,0.6819923,1.00096,0.6909058,0.265688,-0.5165564,-0.3462576,0.7366716
9.383904,0.6818063,1.000554,0.6916183,0.2646078,-0.515047,-0.344412,0.7389789
9.406415,0.6820202,1.001457,0.6922035,0.2646938,-0.5138721,-0.3454668,0.7392735
9.427902,0.6821787,1.002669,0.6922815,0.264932,-0.5145288,-0.3468632,0.7380766
9.448918,0.6818445,1.004307,0.6913843,0.2649774,-0.5149707,-0.3483005,0.7370746
9.470001,0.6815652,1.005881,0.6911619,0.2620186,-0.5163155,-0.3462597,0.7381523
9.491503,0.6812574,1.00658,0.6908154,0.2590523,-0.5173644,-0.3421184,0.7403924
9.512649,0.6815506,1.006917,0.6904907,0.2573055,-0.5182114,-0.3378208,0.74238
